sector_id,canonical_company_id,patent_id,patent_date,inventor_id,inventor_name_first,inventor_name_last,inventor_name
biotech,bf11d39e-6bf5-4ee3-b6ab-66318896a8e3,11213229,2022-01-04,fl:le_ln:he-4,Lei,He,Lei He
biotech,bf11d39e-6bf5-4ee3-b6ab-66318896a8e3,11213229,2022-01-04,fl:ch_ln:thomas-12,Christopher A.,Thomas,Christopher A. Thomas
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213230,2022-01-04,fl:ke_ln:nogueira-1,Keith,Nogueira,Keith Nogueira
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213230,2022-01-04,fl:je_ln:nishida-1,Jeffrey,Nishida,Jeffrey Nishida
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213230,2022-01-04,fl:ta_ln:engel-1,Taly G.,Engel,Taly G. Engel
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213230,2022-01-04,fl:an_ln:varsavsky-1,Andrea,Varsavsky,Andrea Varsavsky
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213230,2022-01-04,fl:pe_ln:ajemba-1,Peter,Ajemba,Peter Ajemba
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213230,2022-01-04,fl:an_ln:tsai-6,Andy Y.,Tsai,Andy Y. Tsai
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213231,2022-01-04,fl:ra_ln:shah-65,Rajiv,Shah,Rajiv Shah
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213231,2022-01-04,fl:mi_ln:miller-34,Michael E.,Miller,Michael E. Miller
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213231,2022-01-04,fl:yi_ln:li-48,Yiwen,Li,Yiwen Li
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213231,2022-01-04,fl:je_ln:wang-7,Jenn-Hann Larry,Wang,Jenn-Hann Larry Wang
biotech,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,11213231,2022-01-04,fl:ra_ln:gautham-1,Raghavendhar,Gautham,Raghavendhar Gautham
biotech,15fd46b4-a656-44e3-ba5f-b8deef0d0cb0,11213266,2022-01-04,fl:ar_ln:ganguly-3,Arundhuti,Ganguly,Arundhuti Ganguly
biotech,15fd46b4-a656-44e3-ba5f-b8deef0d0cb0,11213266,2022-01-04,fl:ga_ln:virshup-1,Gary,Virshup,Gary Virshup
biotech,15fd46b4-a656-44e3-ba5f-b8deef0d0cb0,11213266,2022-01-04,fl:bi_ln:jones-9,Billy Dan,Jones,Billy Dan Jones
biotech,15fd46b4-a656-44e3-ba5f-b8deef0d0cb0,11213266,2022-01-04,fl:mi_ln:richmond-3,Michelle,Richmond,Michelle Richmond
biotech,900ee26c-f5d2-4d1a-8ba2-bef2ac89c615,11213371,2022-01-04,fl:ma_ln:funk-8,Matthias,Funk,Matthias Funk
biotech,dd1768c3-6da3-4af9-b2ea-e51b988385e1,11213462,2022-01-04,fl:pa_ln:farrar-2,Paul,Farrar,Paul Farrar
biotech,dd1768c3-6da3-4af9-b2ea-e51b988385e1,11213462,2022-01-04,jg5gtgn2xe7yiyxhxi0en6k65,Manon,Agrissais,Manon Agrissais
biotech,dd1768c3-6da3-4af9-b2ea-e51b988385e1,11213462,2022-01-04,fl:to_ln:clayton-3,Tony,Clayton,Tony Clayton
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213463,2022-01-04,fl:hi_ln:takahashi-101,Hideki,Takahashi,Hideki Takahashi
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213463,2022-01-04,fl:hi_ln:hata-18,Hideo,Hata,Hideo Hata
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213463,2022-01-04,fl:sh_ln:kubota-4,Shun,KUBOTA,Shun KUBOTA
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213463,2022-01-04,fl:mi_ln:lou-2,Michelle,Lou,Michelle Lou
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213463,2022-01-04,fl:yo_ln:ikebe-1,Yosuke,Ikebe,Yosuke Ikebe
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213463,2022-01-04,fl:ju_ln:shown-1,Julie,Shown,Julie Shown
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213463,2022-01-04,fl:ma_ln:concina-1,Malyn,CONCINA,Malyn CONCINA
biotech,15972de3-1c1d-4945-b3b3-27eef169ae09,11213464,2022-01-04,fl:so_ln:choi-22,Soon Ho,Choi,Soon Ho Choi
biotech,15972de3-1c1d-4945-b3b3-27eef169ae09,11213464,2022-01-04,fl:ju_ln:jeong-5,Ju Tae,Jeong,Ju Tae Jeong
biotech,15972de3-1c1d-4945-b3b3-27eef169ae09,11213464,2022-01-04,fl:hy_ln:cho-76,Hyun Dae,Cho,Hyun Dae Cho
biotech,15972de3-1c1d-4945-b3b3-27eef169ae09,11213464,2022-01-04,fl:ju_ln:shin-10,Jung Won,SHIN,Jung Won SHIN
biotech,15972de3-1c1d-4945-b3b3-27eef169ae09,11213464,2022-01-04,fl:ja_ln:seo-30,Jae Yong,SEO,Jae Yong SEO
biotech,0f20354c-0fc2-42d7-9591-7cc230016b69,11213465,2022-01-04,fl:da_ln:chen-121,Daniel,Chen,Daniel Chen
biotech,0f20354c-0fc2-42d7-9591-7cc230016b69,11213465,2022-01-04,fl:ja_ln:swanzy-1,James,Swanzy,James Swanzy
biotech,e66edff2-0f49-4984-a22a-0b6a2aff8e6d,11213466,2022-01-04,fl:lo_ln:pan-4,Long,Pan,Long Pan
biotech,e66edff2-0f49-4984-a22a-0b6a2aff8e6d,11213466,2022-01-04,fl:ba_ln:qiao-7,Baohua,Qiao,Baohua Qiao
biotech,38ab7c4c-92c2-4c69-a54d-946be8543a1d,11213467,2022-01-04,fl:as_ln:nunes-1,Ashlee,NUNES,Ashlee NUNES
biotech,38ab7c4c-92c2-4c69-a54d-946be8543a1d,11213467,2022-01-04,fl:di_ln:chan-3,Diva Sze-Ming,Chan,Diva Sze-Ming Chan
biotech,38ab7c4c-92c2-4c69-a54d-946be8543a1d,11213467,2022-01-04,fl:ro_ln:oteri-1,Ro,OTERI,Ro OTERI
biotech,b7713233-bcd1-4d72-8447-5bf105ef6737,11213468,2022-01-04,fl:sa_ln:wagner-9,Sabine,Wagner,Sabine Wagner
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:ge_ln:provot-1,Gérard,Provot,Gérard Provot
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:as_ln:figatner-1,Ashley Ann,Figatner,Ashley Ann Figatner
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:em_ln:appiahamponsah-1,Emmanuel,Appiah-Amponsah,Emmanuel Appiah-Amponsah
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:da_ln:danielski-2,Dariusz,Danielski,Dariusz Danielski
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:mi_ln:degeorge-2,Michael,DeGeorge,Michael DeGeorge
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:ki_ln:dreher-1,Kimberly,DREHER,Kimberly DREHER
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:ma_ln:applebaum-2,Mara,Applebaum,Mara Applebaum
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:ca_ln:goget-1,Caroline,Goget,Caroline Goget
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:an_ln:potin-1,Anthony,Potin,Anthony Potin
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:al_ln:chin-2,Allison,Chin,Allison Chin
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:fa_ln:boulineau-2,Fabien,Boulineau,Fabien Boulineau
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:me_ln:pauker-1,Megan,Pauker,Megan Pauker
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213470,2022-01-04,fl:ma_ln:soliman-1,Mary Abraam,Soliman,Mary Abraam Soliman
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213471,2022-01-04,fl:az_ln:fadli-1,Aziz,Fadli,Aziz Fadli
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213471,2022-01-04,fl:fr_ln:legrand-5,Frédéric,Legrand,Frédéric Legrand
biotech,8935f434-769d-45a1-9716-7f1215d13495,11213471,2022-01-04,fl:va_ln:nicou-1,Valérie,Nicou,Valérie Nicou
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213472,2022-01-04,fl:sh_ln:haze-1,Shinichiro,Haze,Shinichiro Haze
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213472,2022-01-04,fl:ke_ln:kajiya-1,Kentaro,Kajiya,Kentaro Kajiya
biotech,6f8947bd-e9c8-4e5d-80b3-1197409e578e,11213472,2022-01-04,fl:mi_ln:nakamura-2,Mio,Nakamura,Mio Nakamura
biotech,cb5ce0eb-6806-4188-ab49-a1a1327fc054,11213474,2022-01-04,fl:cy_ln:martinez-3,Cyrielle,Martinez,Cyrielle Martinez
biotech,cb5ce0eb-6806-4188-ab49-a1a1327fc054,11213474,2022-01-04,fl:di_ln:metten-1,Diane,Metten,Diane Metten
biotech,cb5ce0eb-6806-4188-ab49-a1a1327fc054,11213474,2022-01-04,fl:ju_ln:lange-7,Julia Bibiane,Lange,Julia Bibiane Lange
biotech,3cafbfdd-bbef-46ae-a012-fefff414b1ba,11213475,2022-01-04,fl:ji_ln:feng-7,Jianxin,Feng,Jianxin Feng
biotech,3cafbfdd-bbef-46ae-a012-fefff414b1ba,11213475,2022-01-04,fl:ra_ln:hariharan-6,Ramakrishnan,Hariharan,Ramakrishnan Hariharan
biotech,cb5ce0eb-6806-4188-ab49-a1a1327fc054,11213476,2022-01-04,fl:er_ln:schulzezurwiesche-1,Erik,Schulze zur Wiesche,Erik Schulze zur Wiesche
biotech,5d46cc34-88e0-4192-83ea-21097f5c7f69,11213477,2022-01-04,fl:ha_ln:leren-1,Hans Kristian,Leren,Hans Kristian Leren
biotech,5d46cc34-88e0-4192-83ea-21097f5c7f69,11213477,2022-01-04,fl:ge_ln:kvalheim-2,Geir Håvard,Kvalheim,Geir Håvard Kvalheim
biotech,bc19a9fe-4be9-461e-ae61-74fcd84db9b8,11213478,2022-01-04,fl:my_ln:morley-1,Myriam,Morley,Myriam Morley
biotech,bc19a9fe-4be9-461e-ae61-74fcd84db9b8,11213478,2022-01-04,fl:so_ln:kogan-1,Sophia,Kogan,Sophia Kogan
biotech,2de70af1-2525-4f86-b005-cac2daa078d8,11213479,2022-01-04,fl:ju_ln:elkaim-1,Judith,Elkaim,Judith Elkaim
biotech,2de70af1-2525-4f86-b005-cac2daa078d8,11213479,2022-01-04,fl:ev_ln:merinville-1,Eve,Merinville,Eve Merinville
biotech,4e5f8c6e-e2a8-48be-8431-ca023dbf2dc4,11213480,2022-01-04,fl:sa_ln:mccue-1,Sarah D.,Mccue,Sarah D. Mccue
biotech,4e5f8c6e-e2a8-48be-8431-ca023dbf2dc4,11213480,2022-01-04,fl:da_ln:mcanany-1,David E.,McAnany,David E. McAnany
biotech,4e5f8c6e-e2a8-48be-8431-ca023dbf2dc4,11213480,2022-01-04,fl:mi_ln:parker-16,Michael G.,Parker,Michael G. Parker
biotech,bc933bda-0042-4f10-b56c-5d29f7fe98ef,11213481,2022-01-04,fl:je_ln:klein-22,Jeffrey A.,Klein,Jeffrey A. Klein
biotech,cae9887e-223a-413a-acc1-534013908244,11213482,2022-01-04,fl:eu_ln:kim-253,Eun-som,KIM,Eun-som KIM
biotech,cae9887e-223a-413a-acc1-534013908244,11213482,2022-01-04,fl:an_ln:gambotto-1,Andrea,Gambotto,Andrea Gambotto
biotech,cae9887e-223a-413a-acc1-534013908244,11213482,2022-01-04,fl:lo_ln:falo-1,Louis D.,"Falo, JR.","Louis D. Falo, JR."
biotech,260b8cd7-45cd-4f04-bb0b-ee5aa7136622,11213483,2022-01-04,fl:de_ln:chowdhury-9,Dewan Fazlul Hoque,Chowdhury,Dewan Fazlul Hoque Chowdhury
biotech,d17a5032-6d77-4238-8b5a-f2c46b7c2cdc,11213484,2022-01-04,fl:mi_ln:zhang-45,Mingbao,Zhang,Mingbao Zhang
biotech,8352096f-8452-4220-96f7-b9117d626f50,11213485,2022-01-04,fl:da_ln:lewis-61,David,Lewis,David Lewis
biotech,8352096f-8452-4220-96f7-b9117d626f50,11213485,2022-01-04,fl:br_ln:meakin-1,Brian,Meakin,Brian Meakin
biotech,8352096f-8452-4220-96f7-b9117d626f50,11213485,2022-01-04,fl:ga_ln:brambilla-1,Gaetano,Brambilla,Gaetano Brambilla
biotech,25350d17-f8c1-4d81-b280-e7b7cc4486c4,11213486,2022-01-04,fl:ki_ln:nabeta-1,Kiichiro,Nabeta,Kiichiro Nabeta
biotech,993bc73c-f89f-4a63-85c6-33d7bd66ee20,11213487,2022-01-04,fl:da_ln:lenoble-1,Damien,Lenoble,Damien Lenoble
biotech,993bc73c-f89f-4a63-85c6-33d7bd66ee20,11213487,2022-01-04,fl:je_ln:thomann-2,Jean-Sebastien,Thomann,Jean-Sebastien Thomann
biotech,993bc73c-f89f-4a63-85c6-33d7bd66ee20,11213487,2022-01-04,fl:ga_ln:corne-1,Gaelle,Corne,Gaelle Corne
biotech,37949048-6c79-4401-b590-7eb0df2a449f,11213488,2022-01-04,fl:jo_ln:dacorta-1,Joseph A.,DaCorta,Joseph A. DaCorta
biotech,37949048-6c79-4401-b590-7eb0df2a449f,11213488,2022-01-04,fl:th_ln:fischer-5,Thomas H.,Fischer,Thomas H. Fischer
biotech,37949048-6c79-4401-b590-7eb0df2a449f,11213488,2022-01-04,fl:mi_ln:galiger-1,Michael Lawrence,Galiger,Michael Lawrence Galiger
biotech,3b4a2d86-e96e-4087-bd53-2ffe5b27d488,11213490,2022-01-04,fl:mo_ln:shoichet-1,Molly S.,Shoichet,Molly S. Shoichet
biotech,3b4a2d86-e96e-4087-bd53-2ffe5b27d488,11213490,2022-01-04,fl:ma_ln:pakulska-1,Malgosia M.,Pakulska,Malgosia M. Pakulska
biotech,3b4a2d86-e96e-4087-bd53-2ffe5b27d488,11213490,2022-01-04,fl:ja_ln:obermeyer-1,Jaclyn M.,Obermeyer,Jaclyn M. Obermeyer
biotech,3b4a2d86-e96e-4087-bd53-2ffe5b27d488,11213490,2022-01-04,fl:ir_ln:elliottdonaghue-1,Irja,Elliott Donaghue,Irja Elliott Donaghue
biotech,06ada775-8017-4eb2-9e79-1622680f54ff,11213491,2022-01-04,fl:mo_ln:sameti-1,Mohammad,Sameti,Mohammad Sameti
biotech,06ada775-8017-4eb2-9e79-1622680f54ff,11213491,2022-01-04,fl:mi_ln:linn-3,Michael,LINN,Michael LINN
biotech,06ada775-8017-4eb2-9e79-1622680f54ff,11213491,2022-01-04,fl:ch_ln:schmitz-7,Christoph,Schmitz,Christoph Schmitz
biotech,06ada775-8017-4eb2-9e79-1622680f54ff,11213491,2022-01-04,fl:ma_ln:muller-47,Markus,Müller,Markus Müller
biotech,06ada775-8017-4eb2-9e79-1622680f54ff,11213491,2022-01-04,fl:pe_ln:klaffenbach-1,Peter,Klaffenbach,Peter Klaffenbach
biotech,06ada775-8017-4eb2-9e79-1622680f54ff,11213491,2022-01-04,fl:cl_ln:hammes-2,Claudia Maria,Hammes,Claudia Maria Hammes
biotech,83a61730-03a2-4485-a222-c9e4d48e0539,11213492,2022-01-04,fl:an_ln:afinogenova-1,Anna Gennadievna,Afinogenova,Anna Gennadievna Afinogenova
biotech,83a61730-03a2-4485-a222-c9e4d48e0539,11213492,2022-01-04,fl:ta_ln:manasherov-2,Tamaz Omarovich,Manasherov,Tamaz Omarovich Manasherov
biotech,83a61730-03a2-4485-a222-c9e4d48e0539,11213492,2022-01-04,fl:sv_ln:matelo-1,Svetlana Konstantinovna,Matelo,Svetlana Konstantinovna Matelo
biotech,83a61730-03a2-4485-a222-c9e4d48e0539,11213492,2022-01-04,fl:ge_ln:afinogenov-1,Gennady Evgenievich,Afinogenov,Gennady Evgenievich Afinogenov
biotech,f9ba95c9-5f2d-4058-ae69-a1dadde3e40b,11213493,2022-01-04,fl:fe_ln:jiang-5,Feng,Jiang,Feng Jiang
biotech,f9ba95c9-5f2d-4058-ae69-a1dadde3e40b,11213493,2022-01-04,fl:yu_ln:xu-80,Yun,Xu,Yun Xu
biotech,f9ba95c9-5f2d-4058-ae69-a1dadde3e40b,11213493,2022-01-04,fl:xi_ln:jiang-49,Xinguo,Jiang,Xinguo Jiang
biotech,f9ba95c9-5f2d-4058-ae69-a1dadde3e40b,11213493,2022-01-04,fl:xi_ln:pan-52,Xin,Pan,Xin Pan
biotech,f9ba95c9-5f2d-4058-ae69-a1dadde3e40b,11213493,2022-01-04,fl:we_ln:zhuang-23,Weihong,Zhuang,Weihong Zhuang
biotech,f9ba95c9-5f2d-4058-ae69-a1dadde3e40b,11213493,2022-01-04,fl:ha_ln:ni-5,Haihua,Ni,Haihua Ni
biotech,ac92de82-4501-45a7-8b88-f9da14854b78,11213494,2022-01-04,fl:da_ln:katz-3,David M.,Katz,David M. Katz
biotech,1ddbcbe8-9b8d-489e-a164-25b452e5baa1,11213495,2022-01-04,fl:hw_ln:chen-20,Hwei-Hsien,Chen,Hwei-Hsien Chen
biotech,d17a5032-6d77-4238-8b5a-f2c46b7c2cdc,11213496,2022-01-04,fl:mi_ln:zhang-45,Mingbao,Zhang,Mingbao Zhang
biotech,0b038cda-1773-4649-b219-b4ba36eae1f7,11213497,2022-01-04,fl:jo_ln:greene-2,Joshua R.,Greene,Joshua R. Greene
biotech,0b038cda-1773-4649-b219-b4ba36eae1f7,11213497,2022-01-04,fl:ri_ln:delsesto-1,Rico,Del Sesto,Rico Del Sesto
biotech,0b038cda-1773-4649-b219-b4ba36eae1f7,11213497,2022-01-04,fl:ge_ln:lindberg-1,Gerrick E.,Lindberg,Gerrick E. Lindberg
biotech,0b038cda-1773-4649-b219-b4ba36eae1f7,11213497,2022-01-04,fl:al_ln:heyert-1,Alexanndra J.,Heyert,Alexanndra J. Heyert
biotech,0b038cda-1773-4649-b219-b4ba36eae1f7,11213497,2022-01-04,fl:da_ln:fox-22,David T.,Fox,David T. Fox
biotech,0b038cda-1773-4649-b219-b4ba36eae1f7,11213497,2022-01-04,fl:an_ln:koppisch-1,Andrew T.,Koppisch,Andrew T. Koppisch
biotech,0b038cda-1773-4649-b219-b4ba36eae1f7,11213497,2022-01-04,fl:jo_ln:baker-14,Joseph,Baker,Joseph Baker
biotech,2efe6336-5ad2-40cf-b25a-ce3a98036dad,11213497,2022-01-04,fl:jo_ln:greene-2,Joshua R.,Greene,Joshua R. Greene
biotech,2efe6336-5ad2-40cf-b25a-ce3a98036dad,11213497,2022-01-04,fl:ri_ln:delsesto-1,Rico,Del Sesto,Rico Del Sesto
biotech,2efe6336-5ad2-40cf-b25a-ce3a98036dad,11213497,2022-01-04,fl:ge_ln:lindberg-1,Gerrick E.,Lindberg,Gerrick E. Lindberg
biotech,2efe6336-5ad2-40cf-b25a-ce3a98036dad,11213497,2022-01-04,fl:al_ln:heyert-1,Alexanndra J.,Heyert,Alexanndra J. Heyert
biotech,2efe6336-5ad2-40cf-b25a-ce3a98036dad,11213497,2022-01-04,fl:da_ln:fox-22,David T.,Fox,David T. Fox
biotech,2efe6336-5ad2-40cf-b25a-ce3a98036dad,11213497,2022-01-04,fl:an_ln:koppisch-1,Andrew T.,Koppisch,Andrew T. Koppisch
biotech,2efe6336-5ad2-40cf-b25a-ce3a98036dad,11213497,2022-01-04,fl:jo_ln:baker-14,Joseph,Baker,Joseph Baker
biotech,1a3f9598-990e-4e14-ba88-459d8886d54c,11213497,2022-01-04,fl:jo_ln:greene-2,Joshua R.,Greene,Joshua R. Greene
